idno;netustm;ppltrst;vote;prtvtddk;lvpntyr;tygrtr;gndr;yrbrn;edlvddk;eduyrs;wkhct;wkhtot;grspnum;frlgrsp;inwtm
141902;240,0;6;No;NA;2011;50;Female;1993;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;8;5;9999999;9999999;40,0
141952;900,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1991;60;Male;1969;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;46;46;68000;9999999;37,0
142009;90,0;8;Yes;NA;1980;63;Male;1965;Folkeskole 9.-10. klasse;9;37;40;8000;9999999;41,0
142013;600,0;9;Yes;NA;1993;NA;Male;1971;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;4;37;37;9999999;9999999;75,0
142072;60,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1977;Never too young;Female;1960;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;13;7;7;9999999;9999999;76,0
142096;120,0;9;Yes;Socialdemokratiet - The Social democrats;2002;59;Male;1982;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;27000;35000;53,0
142110;570,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1988;60;Female;1966;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;12;29;29;31300;9999999;59,0
142203;60,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1975;64;Male;1958;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;NA;65;150000;9999999;50,0
142210;240,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1983;Never too young;Female;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;37;40000;45000;65,0
142291;30,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1959;NA;Female;1938;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;8;7;7;9999999;9999999;74,0
142311;300,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1987;50;Female;1967;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;37;40;25000;30000;48,0
142419;510,0;6;Yes;Liberal Alliance - Liberal Alliance;2013;60;Female;1994;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;37;40;17900;25000;78,0
142473;420,0;3;Not eligible to vote;NA;Still in parental home, never left 2 months;50;Female;2003;Folkeskole 6.-8. klasse;9;NA;NA;9999999;9999999;53,0
142527;15,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;Never too young;Male;1949;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;37;37;9999999;9999999;57,0
142588;NA,0;6;Yes;Socialdemokratiet - The Social democrats;1962;65;Male;1941;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;42;9999999;9999999;85,0
142704;600,0;3;Yes;Liberal Alliance - Liberal Alliance;2016;NA;Male;1994;Universitetsbachelor. 1. del af kandidatuddannelse;18;7;7;9999999;9999999;55,0
142781;NA,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1964;Never too young;Female;1944;Folkeskole 6.-8. klasse;8;35;35;9999999;9999999;54,0
142788;NA,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;60;Female;1938;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;9999999;9999999;73,0
142803;90,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1986;60;Female;1966;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;5;37;40;22500;24000;59,0
142894;60,0;6;Yes;Socialdemokratiet - The Social democrats;1964;60;Male;1938;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;40;50;9999999;9999999;58,0
142986;NA,0;7;Yes;Socialdemokratiet - The Social democrats;1974;62;Female;1952;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;9999999;9999999;91,0
143058;150,0;5;Yes;Socialdemokratiet - The Social democrats;1998;64;Female;1978;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;32;32;20500;9999999;85,0
143079;60,0;4;Yes;Socialdemokratiet - The Social democrats;1964;60;Male;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;41;9999999;9999999;73,0
143081;120,0;7;Yes;Dansk Folkeparti - Danish People's Party;1990;60;Male;1971;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;17;37;45;31000;9999999;59,0
143095;480,0;2;No;NA;2012;65;Male;1987;Folkeskole 9.-10. klasse;9;NA;NA;9999999;9999999;43,0
143183;120,0;5;Not eligible to vote;NA;Still in parental home, never left 2 months;30;Female;2001;Folkeskole 9.-10. klasse;10;15;15;5000;9999999;150,0
143205;30,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1975;NA;Female;1958;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;33545;36000;55,0
143219;NA,0;8;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1986;50;Female;1966;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;17;15;15;9999999;9999999;58,0
143260;180,0;4;No;NA;1994;30;Male;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;40;27000;30000;39,0
143387;NA,0;8;Yes;Socialdemokratiet - The Social democrats;1971;55;Female;1952;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;30;30;9999999;9999999;49,0
143403;NA,0;4;Yes;Dansk Folkeparti - Danish People's Party;1984;35;Male;1948;Folkeskole 6.-8. klasse;7;37;37;9999999;9999999;62,0
143407;120,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1974;59;Female;1957;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;20;20;9999999;9999999;59,0
143522;150,0;9;Yes;Det Konservative Folkeparti - Conservative People's Party;1977;50;Female;1952;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;20;10;10;12000;12000;65,0
143560;30,0;9;Yes;Det Konservative Folkeparti - Conservative People's Party;1954;60;Male;1936;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;40;40;9999999;9999999;112,0
143609;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1975;60;Female;1957;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;30;32;36000;9999999;41,0
143622;240,0;7;Yes;Liberal Alliance - Liberal Alliance;1989;55;Female;1969;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;15;37;50;55000;9999999;42,0
143817;152,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1970;62;Male;1949;Universitetsbachelor. 1. del af kandidatuddannelse;19;40;50;9999999;9999999;60,0
143857;30,0;5;Yes;Socialdemokratiet - The Social democrats;1981;60;Female;1960;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;45;38500;9999999;58,0
143892;540,0;8;Yes;Socialdemokratiet - The Social democrats;2001;55;Male;1980;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;22;37;38;35500;33000;71,0
143903;30,0;Most people can be trusted;Yes;Kristendemokraterne - Christian Democrats;1958;60;Male;1944;Folkeskole 6.-8. klasse;0;40;40;9999999;9999999;55,0
143993;480,0;7;Yes;Socialdemokratiet - The Social democrats;1983;60;Female;1963;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;16;37;35;31000;9999999;76,0
144010;105,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1998;55;Male;1978;Forskeruddannelse. Ph.d., doktor;22;37;45;46000;40000;60,0
144039;180,0;8;Yes;Liberal Alliance - Liberal Alliance;1995;63;Male;1976;Universitetsbachelor. 1. del af kandidatuddannelse;18;37;35;53500;9999999;55,0
144060;600,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;50;Female;2003;Folkeskole 9.-10. klasse;0;0;3;9999999;9999999;44,0
144065;30,0;4;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2007;50;Female;1989;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;30300;9999999;46,0
144094;600,0;5;Yes;NA;1998;60;Female;1979;Forskeruddannelse. Ph.d., doktor;24;37;70;750000;1000000;95,0
144155;NA,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1958;62;Male;1935;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;42;52;9999999;9999999;82,0
144172;NA,0;8;Yes;NA;NA;NA;Female;1955;Folkeskole 9.-10. klasse;12;20;20;25000;9999999;86,0
144192;360,0;2;Yes;Det Radikale Venstre - The Radical Liberal Party;1999;Never too young;Male;1981;Universitetsbachelor. 1. del af kandidatuddannelse;23;8;10;150000;9999999;61,0
144284;120,0;8;Yes;Dansk Folkeparti - Danish People's Party;1976;60;Male;1957;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;30;30000;9999999;78,0
144424;480,0;6;Yes;NA;1975;60;Female;1954;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;32;37;9999999;9999999;55,0
144517;NA,0;9;Yes;Socialdemokratiet - The Social democrats;1969;60;Female;1947;Folkeskole 9.-10. klasse;13;37;37;9999999;9999999;104,0
144586;90,0;8;Yes;Dansk Folkeparti - Danish People's Party;1986;40;Male;1967;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;72;72;50000;9999999;66,0
144663;390,0;7;Yes;Socialdemokratiet - The Social democrats;2008;50;Female;1987;Universitetsbachelor. 1. del af kandidatuddannelse;15;30;32;9999999;9999999;86,0
144679;60,0;9;Yes;Socialdemokratiet - The Social democrats;1964;60;Female;1947;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;32;32;9999999;9999999;49,0
144719;NA,0;4;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1966;Never too young;Male;1946;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;8;25;25;9999999;9999999;136,0
144755;120,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;30;Female;1999;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;NA;30;9999999;9999999;77,0
144767;244,0;7;Yes;Socialdemokratiet - The Social democrats;1980;50;Female;1964;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;37;27000;33000;63,0
144812;720,0;8;Yes;Socialdemokratiet - The Social democrats;1967;60;Male;1951;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;55;59000;9999999;68,0
144830;60,0;7;Yes;NA;1967;NA;Female;1950;Folkeskole 6.-8. klasse;8;32;32;9999999;9999999;58,0
144896;60,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2013;NA;Male;1995;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;9999999;9999999;44,0
144911;NA,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1955;50;Female;1939;Folkeskole 9.-10. klasse;9;37;37;9999999;9999999;63,0
145037;230,0;9;Yes;Det Konservative Folkeparti - Conservative People's Party;1984;60;Male;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;37;45;34000;9999999;64,0
145054;120,0;6;Yes;NA;Still in parental home, never left 2 months;60;Male;1996;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;2;37;37;9999999;9999999;47,0
145076;10,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1971;55;Male;1953;Folkeskole 9.-10. klasse;0;40;40;9999999;9999999;71,0
145089;360,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;2008;50;Female;1989;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;37;42;31000;9999999;56,0
145117;300,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1985;60;Female;1966;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;37;40;31000;40000;58,0
145163;600,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1989;60;Male;1969;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;37;45;62000;62000;45,0
145216;480,0;8;Not eligible to vote;NA;2004;55;Female;1987;Universitetsbachelor. 1. del af kandidatuddannelse;20;40;40;9999999;9999999;72,0
145218;60,0;Most people can be trusted;Yes;Dansk Folkeparti - Danish People's Party;1952;65;Male;1937;Folkeskole 6.-8. klasse;7;NA;55;9999999;9999999;80,0
145272;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1986;65;Female;1968;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;34;35;26000;30000;69,0
145296;120,0;7;Yes;Dansk Folkeparti - Danish People's Party;1949;50;Female;1933;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;9999999;9999999;68,0
145317;240,0;6;Not eligible to vote;NA;2006;35;Female;1987;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;37;9999999;9999999;73,0
145351;15,0;7;Yes;Socialdemokratiet - The Social democrats;1948;60;Male;1929;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;10;37;38;9999999;9999999;58,0
145374;180,0;4;Yes;NA;1992;NA;Female;1974;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;11;37;37;9999999;9999999;41,0
145391;330,0;8;Yes;Socialdemokratiet - The Social democrats;1993;NA;Female;1974;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;37;37;400000;9999999;61,0
145410;61,0;9;No;NA;2012;30;Female;1989;Universitetsbachelor. 1. del af kandidatuddannelse;5;40;50;41000;9999999;62,0
145567;NA,0;5;Yes;NA;1950;50;Female;1934;Folkeskole 6.-8. klasse;7;5;5;9999999;9999999;90,0
145688;150,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2004;68;Male;1983;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;19;37;42;6000;8000;57,0
145702;30,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1989;Never too young;Female;1971;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;3;0;28;3500;9999999;47,0
145749;90,0;7;Yes;NA;1978;NA;Female;1961;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;32;32;9999999;9999999;69,0
145866;105,0;8;Yes;Kristendemokraterne - Christian Democrats;2013;35;Male;1992;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;37;37;18500;21000;74,0
146100;120,0;6;Yes;Dansk Folkeparti - Danish People's Party;1998;67;Male;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;35;25;39500;35000;50,0
146252;NA,0;7;Yes;Dansk Folkeparti - Danish People's Party;1963;35;Male;1948;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;11;40;40;9999999;9999999;70,0
146261;30,0;5;Yes;Dansk Folkeparti - Danish People's Party;1982;62;Male;1967;Folkeskole 9.-10. klasse;9;37;40;27000;9999999;61,0
146279;480,0;2;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2014;NA;Male;1992;Universitetsbachelor. 1. del af kandidatuddannelse;19;20;26;9999999;9999999;62,0
146280;120,0;8;Yes;Socialdemokratiet - The Social democrats;1989;62;Male;1966;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;25000;28000;51,0
146315;90,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1961;60;Female;1945;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;12;37;37;9999999;9999999;51,0
146339;NA,0;8;Yes;Socialdemokratiet - The Social democrats;2000;59;Male;1979;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;3000000;9999999;63,0
146395;240,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;25;Female;2000;Folkeskole 9.-10. klasse;11;NA;18;7000;7000;54,0
146400;60,0;2;No;NA;1991;60;Male;1973;Folkeskole 9.-10. klasse;9;37;60;9999999;9999999;72,0
146447;510,0;7;Not eligible to vote;NA;2012;57;Male;1989;Universitetsbachelor. 1. del af kandidatuddannelse;19;23;23;14500;9999999;208,0
146464;180,0;2;Not eligible to vote;NA;1953;NA;Male;1933;Universitetsbachelor. 1. del af kandidatuddannelse;21;40;40;9999999;9999999;72,0
146522;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1974;60;Male;1955;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;37;9999999;9999999;53,0
146578;300,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1981;60;Female;1962;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;37;37;53000;9999999;111,0
146648;360,0;8;Yes;Socialdemokratiet - The Social democrats;1987;50;Male;1970;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;37;37;40000;9999999;77,0
146689;540,0;6;Yes;Socialdemokratiet - The Social democrats;2009;Never too young;Female;1992;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;32;32;36000;9999999;165,0
146703;45,0;7;No;NA;1977;55;Male;1957;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;37;50;9999999;9999999;58,0
146709;549,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1991;65;Female;1974;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;32;37;40000;9999999;92,0
146743;360,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;1997;60;Female;1979;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;20;16;16;25000;9999999;60,0
146912;488,0;7;NA;NA;2005;50;Male;1985;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;45;63000;75000;42,0
147051;180,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;2000;60;Male;1981;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;3;37;40;600000;9999999;101,0
147115;300,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1996;50;Female;1974;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;37;9999999;9999999;47,0
147180;90,0;8;Yes;NA;1996;30;Male;1976;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;20;20;2500000;1500000;52,0
147254;90,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1951;NA;Male;1939;Folkeskole 6.-8. klasse;7;40;44;9999999;9999999;75,0
147357;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;NA;Female;1948;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;30;30;9999999;9999999;64,0
147364;120,0;5;Yes;Dansk Folkeparti - Danish People's Party;1967;NA;Male;1947;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;3;37;37;9999999;9999999;77,0
147453;180,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;1982;50;Male;1965;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;23;37;40;53000;9999999;61,0
147486;150,0;5;Yes;Socialdemokratiet - The Social democrats;1991;60;Female;1971;Folkeskole 9.-10. klasse;9;37;37;9999999;9999999;55,0
147490;480,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1991;60;Male;1966;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;37;40;53500;9999999;72,0
